Temperature, Et, tn0, k, chi2
428, 0.922455, 8.21448e-05, 0.86826, 0.000400595
428, 0.933341, 8.14815e-05, 0.883468, 0.000400595
428, 0.944227, 8.05708e-05, 0.904756, 0.000400595
428, 0.955112, 7.93107e-05, 0.935021, 0.000400595
428, 0.965998, 7.75476e-05, 0.979014, 0.000400595
428, 0.976884, 7.5043e-05, 1.04507, 0.000400595
428, 0.987769, 7.14062e-05, 1.14922, 0.000400595
428, 0.998655, 6.59548e-05, 1.32686, 0.000400595
428, 1.00954, 5.73801e-05, 1.67458, 0.000400595
428, 1.02043, 4.2816e-05, 2.58436, 0.000400595
428, 1.03131, 1.4526e-05, 9.56505, 0.000400595
428, 1.0422, -5.81541e-05, -3.63898, 0.000400595
428, 1.05308, -0.000558322, -1.27487, 0.000400595
428, 1.06397, 0.000480736, -0.680765, 0.000400595
428, 1.07485, 0.000263995, -0.418673, 0.000400595
428, 1.08574, 0.000211959, -0.275955, 0.000400595
428, 1.09663, 0.000189298, -0.189281, 0.000400595
428, 1.10751, 0.000177034, -0.133116, 0.000400595
428, 1.1184, 0.000169611, -0.0951781, 0.000400595
428, 1.12928, 0.000164811, -0.0688277, 0.000400595
418, 0.0392051, 1.38329e-08, 10699.2, 0.000325518
418, 0.050121, 1.87283e-08, 7902.26, 0.000325518
418, 0.0610369, 2.53556e-08, 5836.54, 0.000325518
418, 0.0719528, 3.43271e-08, 4310.88, 0.000325518
418, 0.0828687, 4.64712e-08, 3184.08, 0.000325518
418, 0.0937846, 6.29081e-08, 2351.87, 0.000325518
418, 0.104701, 8.51525e-08, 1737.23, 0.000325518
418, 0.115616, 1.15251e-07, 1283.28, 0.000325518
418, 0.126532, 1.55968e-07, 948.006, 0.000325518
418, 0.137448, 2.11031e-07, 700.387, 0.000325518
418, 0.148364, 2.85465e-07, 517.504, 0.000325518
418, 0.15928, 3.86024e-07, 382.433, 0.000325518
418, 0.170196, 5.21774e-07, 282.675, 0.000325518
418, 0.181112, 7.04839e-07, 208.998, 0.000325518
418, 0.192028, 9.5136e-07, 154.582, 0.000325518
418, 0.202944, 1.2827e-06, 114.393, 0.000325518
418, 0.21386, 1.72692e-06, 84.7102, 0.000325518
418, 0.224775, 2.32042e-06, 62.7879, 0.000325518
418, 0.235691, 3.10976e-06, 46.5968, 0.000325518
418, 0.246607, 4.1532e-06, 34.6387, 0.000325518
418, 0.257523, 5.52151e-06, 25.8069, 0.000325518
418, 0.268439, 7.2971e-06, 19.284, 0.000325518
418, 0.279355, 9.57002e-06, 14.4665, 0.000325518
418, 0.290271, 1.24294e-05, 10.9084, 0.000325518
418, 0.301187, 1.59489e-05, 8.28056, 0.000325518
418, 0.312103, 2.01662e-05, 6.33972, 0.000325518
418, 0.323018, 2.50605e-05, 4.90629, 0.000325518
418, 0.333934, 3.05335e-05, 3.84761, 0.000325518
418, 0.34485, 3.64056e-05, 3.06571, 0.000325518
418, 0.355766, 4.24326e-05, 2.48822, 0.000325518
418, 0.366682, 4.83437e-05, 2.06171, 0.000325518
418, 0.377598, 5.38879e-05, 1.74671, 0.000325518
418, 0.388514, 5.88747e-05, 1.51406, 0.000325518
418, 0.39943, 6.31938e-05, 1.34223, 0.000325518
418, 0.410346, 6.68138e-05, 1.21533, 0.000325518
418, 0.421262, 6.97655e-05, 1.1216, 0.000325518
418, 0.432177, 7.21186e-05, 1.05238, 0.000325518
418, 0.443093, 7.3961e-05, 1.00125, 0.000325518
418, 0.454009, 7.53833e-05, 0.963491, 0.000325518
418, 0.464925, 7.64695e-05, 0.935603, 0.000325518
418, 0.475841, 7.72919e-05, 0.915006, 0.000325518
418, 0.486757, 7.79108e-05, 0.899794, 0.000325518
418, 0.497673, 7.83743e-05, 0.888559, 0.000325518
418, 0.508589, 7.87202e-05, 0.880261, 0.000325518
418, 0.519505, 7.89776e-05, 0.874132, 0.000325518
418, 0.530421, 7.91688e-05, 0.869606, 0.000325518
418, 0.541336, 7.93106e-05, 0.866263, 0.000325518
418, 0.552252, 7.94157e-05, 0.863795, 0.000325518
418, 0.563168, 7.94934e-05, 0.861972, 0.000325518
418, 0.574084, 7.95509e-05, 0.860625, 0.000325518
418, 0.585, 7.95935e-05, 0.859631, 0.000325518
418, 0.595916, 7.96249e-05, 0.858898, 0.000325518
418, 0.606832, 7.96481e-05, 0.858357, 0.000325518
418, 0.617748, 7.96652e-05, 0.857958, 0.000325518
418, 0.628664, 7.96778e-05, 0.857664, 0.000325518
418, 0.639579, 7.9687e-05, 0.857449, 0.000325518
418, 0.650495, 7.96937e-05, 0.857292, 0.000325518
418, 0.661411, 7.96986e-05, 0.857179, 0.000325518
418, 0.672327, 7.9702e-05, 0.8571, 0.000325518
418, 0.683243, 7.97043e-05, 0.857046, 0.000325518
418, 0.694159, 7.97057e-05, 0.857014, 0.000325518
418, 0.705075, 7.97063e-05, 0.856999, 0.000325518
418, 0.715991, 7.97062e-05, 0.857001, 0.000325518
418, 0.726907, 7.97054e-05, 0.857021, 0.000325518
