Temperature, Et, tn0, k, chi2
400, 1.10057, 3.05192e-12, 1139.68, 2.03911e-10
400, 1.11154, 1.10562e-09, 2.0149, 1.20284e-19
400, 1.12251, 1.87939e-09, 0.773629, 1.20284e-19
400, 1.13347, 2.34927e-09, 0.418884, 1.20284e-19
500, 0.0520467, 6.39752e-12, 465.027, 1.31833e-18
500, 0.0627057, 8.19286e-12, 362.905, 1.31833e-18
500, 0.0733648, 1.04919e-11, 283.164, 1.31833e-18
500, 0.0840239, 1.3436e-11, 220.899, 1.31833e-18
500, 0.0946829, 1.72058e-11, 172.28, 1.31833e-18
500, 0.105342, 2.2033e-11, 134.316, 1.31833e-18
500, 0.116001, 2.82136e-11, 104.673, 1.31833e-18
500, 0.12666, 3.61268e-11, 81.5265, 1.31833e-18
500, 0.137319, 4.62575e-11, 63.4527, 1.31833e-18
500, 0.147978, 5.92256e-11, 49.3401, 1.31833e-18
500, 0.158637, 7.58239e-11, 38.3203, 1.31833e-18
500, 0.169296, 9.70649e-11, 29.7157, 1.31833e-18
500, 0.179955, 1.24242e-10, 22.9969, 1.31833e-18
500, 0.190615, 1.59004e-10, 17.7506, 1.31833e-18
500, 0.201274, 2.03453e-10, 13.6541, 1.31833e-18
500, 0.211933, 2.60263e-10, 10.4554, 1.31833e-18
500, 0.222592, 3.32832e-10, 7.95774, 1.31833e-18
500, 0.233251, 4.25464e-10, 6.00747, 1.31833e-18
500, 0.24391, 5.43597e-10, 4.48461, 1.31833e-18
500, 0.254569, 6.94078e-10, 3.29551, 1.31833e-18
500, 0.265228, 8.85478e-10, 2.36702, 1.31833e-18
500, 0.275887, 1.12846e-09, 1.64202, 1.31833e-18
500, 0.286546, 1.4362e-09, 1.0759, 1.31833e-18
500, 0.297205, 1.82477e-09, 0.633864, 1.31833e-18
500, 0.307864, 2.31351e-09, 0.288702, 1.31833e-18
500, 0.318523, 2.92529e-09, 0.0191865, 1.31833e-18
500, 0.329182, 3.68651e-09, -0.191262, 1.31833e-18
500, 0.339841, 4.62657e-09, -0.355587, 1.31833e-18
500, 0.350501, 5.77682e-09, -0.483899, 1.31833e-18
