Temperature, Et, NtSigman, k, chi2
323, 1.06597, 3.77305e-05, 13.5208, 0.00140312
323, 1.07716, 57.7353, 2.0662e+07, 0.00153531
323, 1.08834, 99.9506, 2.98655e+07, 0.00208705
323, 1.09953, 22.7011, 5.24722e+06, 0.00308861
323, 1.11072, 9.06643e-07, -0.651072, 0.00140312
323, 1.1219, 1.57206e-06, -0.394984, 0.00140312
323, 1.13309, 1.95203e-06, -0.248749, 0.00140312
323, 1.14427, 2.18227e-06, -0.160137, 0.00140312
308, 0.0237662, 0.0359499, 12973.6, 0.00137733
308, 0.0349909, 0.0235558, 8500.48, 0.00137733
308, 0.0462156, 0.015436, 5569.97, 0.00137733
308, 0.0574403, 0.0101164, 3650.09, 0.00137733
308, 0.0686649, 0.00663136, 2392.31, 0.00137733
308, 0.0798896, 0.00434819, 1568.3, 0.00137733
308, 0.0911143, 0.0028524, 1028.45, 0.00137733
308, 0.102339, 0.00187246, 674.784, 0.00137733
308, 0.113564, 0.00123046, 443.083, 0.00137733
308, 0.124788, 0.000809867, 291.287, 0.00137733
308, 0.136013, 0.000534321, 191.841, 0.00137733
308, 0.147238, 0.000353801, 126.69, 0.00137733
308, 0.158462, 0.000235537, 84.0071, 0.00137733
308, 0.169687, 0.000158057, 56.0441, 0.00137733
308, 0.180912, 0.000107298, 37.7246, 0.00137733
308, 0.192136, 7.40434e-05, 25.7229, 0.00137733
308, 0.203361, 5.22574e-05, 17.8601, 0.00137733
308, 0.214586, 3.79846e-05, 12.7089, 0.00137733
308, 0.22581, 2.86339e-05, 9.33421, 0.00137733
308, 0.237035, 2.2508e-05, 7.12332, 0.00137733
308, 0.24826, 1.84947e-05, 5.67488, 0.00137733
308, 0.259484, 1.58654e-05, 4.72596, 0.00137733
308, 0.270709, 1.41429e-05, 4.10429, 0.00137733
308, 0.281934, 1.30144e-05, 3.69701, 0.00137733
308, 0.293158, 1.22751e-05, 3.43019, 0.00137733
308, 0.304383, 1.17908e-05, 3.25539, 0.00137733
308, 0.315608, 1.14735e-05, 3.14087, 0.00137733
308, 0.326832, 1.12656e-05, 3.06584, 0.00137733
308, 0.338057, 1.11294e-05, 3.01669, 0.00137733
308, 0.349282, 1.10402e-05, 2.98449, 0.00137733
308, 0.360506, 1.09817e-05, 2.96339, 0.00137733
308, 0.371731, 1.09434e-05, 2.94957, 0.00137733
308, 0.382956, 1.09183e-05, 2.94051, 0.00137733
308, 0.394181, 1.09019e-05, 2.93458, 0.00137733
308, 0.405405, 1.08911e-05, 2.9307, 0.00137733
308, 0.41663, 1.08841e-05, 2.92815, 0.00137733
308, 0.427855, 1.08795e-05, 2.92648, 0.00137733
308, 0.439079, 1.08764e-05, 2.92539, 0.00137733
308, 0.450304, 1.08744e-05, 2.92467, 0.00137733
308, 0.461529, 1.08731e-05, 2.9242, 0.00137733
308, 0.472753, 1.08723e-05, 2.9239, 0.00137733
308, 0.483978, 1.08717e-05, 2.9237, 0.00137733
308, 0.495203, 1.08714e-05, 2.92356, 0.00137733
308, 0.506427, 1.08711e-05, 2.92348, 0.00137733
308, 0.517652, 1.0871e-05, 2.92342, 0.00137733
308, 0.528877, 1.08709e-05, 2.92338, 0.00137733
308, 0.540101, 1.08708e-05, 2.92336, 0.00137733
308, 0.551326, 1.08708e-05, 2.92334, 0.00137733
308, 0.562551, 1.08707e-05, 2.92333, 0.00137733
308, 0.573775, 1.08707e-05, 2.92333, 0.00137733
308, 0.585, 1.08707e-05, 2.92332, 0.00137733
308, 0.596225, 1.08707e-05, 2.92332, 0.00137733
308, 0.607449, 1.08707e-05, 2.92332, 0.00137733
308, 0.618674, 1.08707e-05, 2.92332, 0.00137733
308, 0.629899, 1.08707e-05, 2.92331, 0.00137733
308, 0.641123, 1.08707e-05, 2.92331, 0.00137733
308, 0.652348, 1.08707e-05, 2.92331, 0.00137733
308, 0.663573, 1.08707e-05, 2.92331, 0.00137733
308, 0.674797, 1.08707e-05, 2.92331, 0.00137733
308, 0.686022, 1.08707e-05, 2.92331, 0.00137733
308, 0.697247, 1.08707e-05, 2.92332, 0.00137733
308, 0.708471, 1.08707e-05, 2.92332, 0.00137733
308, 0.719696, 1.08707e-05, 2.92332, 0.00137733
308, 0.730921, 1.08707e-05, 2.92332, 0.00137733
308, 0.742145, 1.08707e-05, 2.92333, 0.00137733
308, 0.75337, 1.08707e-05, 2.92333, 0.00137733
308, 0.764595, 1.08707e-05, 2.92334, 0.00137733
308, 0.775819, 1.08708e-05, 2.92336, 0.00137733
308, 0.787044, 1.08709e-05, 2.92338, 0.00137733
308, 0.798269, 1.08709e-05, 2.92341, 0.00137733
308, 0.809494, 1.08711e-05, 2.92346, 0.00137733
308, 0.820718, 1.08713e-05, 2.92354, 0.00137733
308, 0.831943, 1.08716e-05, 2.92366, 0.00137733
308, 0.843168, 1.08721e-05, 2.92385, 0.00137733
308, 0.854392, 1.08729e-05, 2.92413, 0.00137733
308, 0.865617, 1.08741e-05, 2.92455, 0.00137733
308, 0.876842, 1.08759e-05, 2.92521, 0.00137733
308, 0.888066, 1.08787e-05, 2.9262, 0.00137733
308, 0.899291, 1.08829e-05, 2.92773, 0.00137733
308, 0.910516, 1.08894e-05, 2.93006, 0.00137733
308, 0.92174, 1.08992e-05, 2.93362, 0.00137733
308, 0.932965, 1.09144e-05, 2.93908, 0.00137733
308, 0.94419, 1.09375e-05, 2.94745, 0.00137733
308, 0.955414, 1.09732e-05, 2.96031, 0.00137733
308, 0.966639, 1.10282e-05, 2.98017, 0.00137733
308, 0.977864, 1.11136e-05, 3.011, 0.00137733
308, 0.989088, 1.12475e-05, 3.0593, 0.00137733
308, 1.00031, 1.14603e-05, 3.1361, 0.00137733
308, 1.01154, 1.18065e-05, 3.26105, 0.00137733
308, 1.02276, 1.23916e-05, 3.47222, 0.00137733
308, 1.03399, 1.34468e-05, 3.85307, 0.00137733
308, 1.04521, 1.55937e-05, 4.62788, 0.00137733
308, 1.05644, 2.12726e-05, 6.67747, 0.00137733
308, 1.06766, 5.98776e-05, 20.6103, 0.00137733
308, 1.07889, 123.28, 4.14574e+07, 0.00152558
308, 1.09011, 91.9508, 2.60875e+07, 0.00208169
308, 1.10134, 52.1589, 1.14647e+07, 0.00307379
308, 1.11256, 5.56798e-07, -0.799047, 0.00137733
308, 1.12378, 1.44527e-06, -0.478389, 0.00137733
308, 1.13501, 1.94879e-06, -0.296667, 0.00137733
308, 1.14623, 2.25048e-06, -0.187785, 0.00137733
